    3.750,     0.000,   0.246287,   0.003126,   0.004644,   0.007770,   0.000000,   0.000000,  -0.150072,  -0.000000,   0.000000,  110.0000,    4.1985
    4.000,     0.000,   0.262705,   0.003559,   0.004637,   0.008196,   0.000000,   0.000000,  -0.161113,   0.000000,   0.000000,  110.0000,    4.2135
    4.250,     0.000,   0.279112,   0.004020,   0.004636,   0.008657,   0.000000,   0.000000,  -0.172143,  -0.000000,  -0.000000,  110.0000,    4.2267
    4.500,     0.000,   0.295510,   0.004509,   0.004648,   0.009156,   0.000000,   0.000000,  -0.183161,  -0.000000,   0.000000,  110.0000,    4.2385
    4.750,     0.000,   0.311896,   0.005025,   0.004664,   0.009689,   0.000000,   0.000000,  -0.194166,   0.000000,   0.000000,  110.0000,    4.2492
    5.000,     0.000,   0.328270,   0.005568,   0.004680,   0.010248,   0.000000,   0.000000,  -0.205156,  -0.000000,  -0.000000,  110.0000,    4.2589
    5.250,     0.000,   0.344631,   0.006139,   0.004694,   0.010833,   0.000000,  -0.000000,  -0.216132,  -0.000000,  -0.000000,  110.0000,    4.2678
    5.500,     0.000,   0.360980,   0.006738,   0.004710,   0.011448,   0.000000,   0.000000,  -0.227091,  -0.000000,  -0.000000,  110.0000,    4.2759
    5.750,     0.000,   0.377314,   0.007363,   0.004728,   0.012092,   0.000000,  -0.000000,  -0.238035,  -0.000000,  -0.000000,  110.0000,    4.2834
    6.000,     0.000,   0.393634,   0.008016,   0.004748,   0.012764,   0.000000,  -0.000000,  -0.248962,  -0.000000,  -0.000000,  110.0000,    4.2903
    6.250,     0.000,   0.409938,   0.008696,   0.004767,   0.013463,   0.000000,   0.000000,  -0.259871,  -0.000000,  -0.000000,  110.0000,    4.2968
    6.500,     0.000,   0.426226,   0.009402,   0.004788,   0.014190,   0.000000,  -0.000000,  -0.270760,  -0.000000,  -0.000000,  110.0000,    4.3029
    6.750,     0.000,   0.442498,   0.010135,   0.004810,   0.014945,   0.000000,  -0.000000,  -0.281629,  -0.000000,  -0.000000,  110.0000,    4.3086
    7.000,     0.000,   0.458753,   0.010895,   0.004835,   0.015730,   0.000000,  -0.000000,  -0.292477,  -0.000000,  -0.000000,  110.0000,    4.3140
    7.250,     0.000,   0.474989,   0.011682,   0.004861,   0.016543,   0.000000,  -0.000000,  -0.303304,  -0.000000,  -0.000000,  110.0000,    4.3191
    7.500,     0.000,   0.491207,   0.012495,   0.004889,   0.017384,   0.000000,  -0.000000,  -0.314108,  -0.000000,  -0.000000,  110.0000,    4.3240
    7.750,     0.000,   0.507406,   0.013334,   0.004919,   0.018253,   0.000000,  -0.000000,  -0.324889,  -0.000000,  -0.000000,  110.0000,    4.3286
    8.000,     0.000,   0.523585,   0.014199,   0.004950,   0.019149,   0.000000,  -0.000000,  -0.335647,  -0.000000,  -0.000000,  110.0000,    4.3330
    8.250,     0.000,   0.539743,   0.015090,   0.004984,   0.020074,   0.000000,  -0.000000,  -0.346380,  -0.000000,  -0.000000,  110.0000,    4.3373
    8.500,     0.000,   0.555880,   0.016007,   0.005018,   0.021025,   0.000000,  -0.000000,  -0.357088,  -0.000000,  -0.000000,  110.0000,    4.3413
    8.750,     0.000,   0.571995,   0.016949,   0.005047,   0.021996,   0.000000,  -0.000000,  -0.367769,  -0.000000,  -0.000000,  110.0000,    4.3453
    9.000,     0.000,   0.588088,   0.017917,   0.005074,   0.022991,   0.000000,  -0.000000,  -0.378422,  -0.000000,  -0.000000,  110.0000,    4.3491
    9.250,     0.000,   0.604158,   0.018910,   0.005103,   0.024013,   0.000000,  -0.000000,  -0.389048,  -0.000000,  -0.000000,  110.0000,    4.3528
    9.500,     0.000,   0.620203,   0.019928,   0.005131,   0.025060,   0.000000,  -0.000000,  -0.399644,  -0.000000,  -0.000000,  110.0000,    4.3564
    9.750,     0.000,   0.636225,   0.020971,   0.005159,   0.026130,   0.000000,  -0.000000,  -0.410211,  -0.000000,  -0.000000,  110.0000,    4.3599
