    3.750,     0.000,   0.261477,   0.003618,   0.004634,   0.008252,  -0.000000,   0.000000,  -0.100269,   0.000000,   0.000000,  110.0000,    3.3841
    4.000,     0.000,   0.278759,   0.004112,   0.004637,   0.008749,  -0.000000,   0.000000,  -0.107968,   0.000000,   0.000000,  110.0000,    3.3985
    4.250,     0.000,   0.296029,   0.004638,   0.004651,   0.009289,  -0.000000,   0.000000,  -0.115660,   0.000000,   0.000000,  110.0000,    3.4112
    4.500,     0.000,   0.313287,   0.005195,   0.004667,   0.009862,  -0.000000,   0.000000,  -0.123344,   0.000000,   0.000000,  110.0000,    3.4226
    4.750,     0.000,   0.330533,   0.005783,   0.004683,   0.010466,  -0.000000,   0.000000,  -0.131019,   0.000000,   0.000000,  110.0000,    3.4329
    5.000,     0.000,   0.347765,   0.006402,   0.004700,   0.011102,  -0.000000,   0.000000,  -0.138685,   0.000000,   0.000000,  110.0000,    3.4422
    5.250,     0.000,   0.364983,   0.007052,   0.004717,   0.011769,  -0.000000,   0.000000,  -0.146341,   0.000000,   0.000000,  110.0000,    3.4507
    5.500,     0.000,   0.382186,   0.007733,   0.004736,   0.012470,  -0.000000,   0.000000,  -0.153987,   0.000000,   0.000000,  110.0000,    3.4585
    5.750,     0.000,   0.399373,   0.008445,   0.004757,   0.013202,  -0.000000,   0.000000,  -0.161623,   0.000000,   0.000000,  110.0000,    3.4657
    6.000,     0.000,   0.416543,   0.009187,   0.004779,   0.013966,  -0.000000,   0.000000,  -0.169246,   0.000000,   0.000000,  110.0000,    3.4724
    6.250,     0.000,   0.433697,   0.009960,   0.004803,   0.014763,  -0.000000,   0.000000,  -0.176858,   0.000000,   0.000000,  110.0000,    3.4787
    6.500,     0.000,   0.450833,   0.010763,   0.004828,   0.015591,  -0.000000,   0.000000,  -0.184456,   0.000000,   0.000000,  110.0000,    3.4845
    6.750,     0.000,   0.467950,   0.011596,   0.004854,   0.016450,  -0.000000,   0.000000,  -0.192041,   0.000000,   0.000000,  110.0000,    3.4900
    7.000,     0.000,   0.485047,   0.012460,   0.004882,   0.017341,  -0.000000,   0.000000,  -0.199613,   0.000000,   0.000000,  110.0000,    3.4952
    7.250,     0.000,   0.502125,   0.013353,   0.004914,   0.018267,  -0.000000,   0.000000,  -0.207170,   0.000000,   0.000000,  110.0000,    3.5001
    7.500,     0.000,   0.519182,   0.014276,   0.004949,   0.019225,  -0.000000,   0.000000,  -0.214713,   0.000000,   0.000000,  110.0000,    3.5048
    7.750,     0.000,   0.536217,   0.015228,   0.004985,   0.020213,  -0.000000,   0.000000,  -0.222240,   0.000000,   0.000000,  110.0000,    3.5092
    8.000,     0.000,   0.553230,   0.016210,   0.005018,   0.021229,  -0.000000,   0.000000,  -0.229750,   0.000000,   0.000000,  110.0000,    3.5134
    8.250,     0.000,   0.570220,   0.017221,   0.005050,   0.022271,  -0.000000,   0.000000,  -0.237245,   0.000000,   0.000000,  110.0000,    3.5175
    8.500,     0.000,   0.587187,   0.018261,   0.005082,   0.023343,  -0.000000,   0.000000,  -0.244721,   0.000000,   0.000000,  110.0000,    3.5214
    8.750,     0.000,   0.604129,   0.019330,   0.005112,   0.024442,  -0.000000,   0.000000,  -0.252180,   0.000000,   0.000000,  110.0000,    3.5252
    9.000,     0.000,   0.621046,   0.020428,   0.005142,   0.025570,  -0.000000,   0.000000,  -0.259620,   0.000000,   0.000000,  110.0000,    3.5288
    9.250,     0.000,   0.637937,   0.021554,   0.005173,   0.026727,  -0.000000,   0.000000,  -0.267042,   0.000000,   0.000000,  110.0000,    3.5323
    9.500,     0.000,   0.654802,   0.022708,   0.005206,   0.027914,  -0.000000,   0.000000,  -0.274444,   0.000000,   0.000000,  110.0000,    3.5357
    9.750,     0.000,   0.671640,   0.023890,   0.005242,   0.029133,  -0.000000,   0.000000,  -0.281827,   0.000000,   0.000000,  110.0000,    3.5390
