  5.000, 0.6138, 0.00980, 0.00350, 0.0084,0.0050,1.0000,-1.9311, 0.0000, 0.0000, 0.0000, 0.2317
  5.250, 0.6400, 0.00999, 0.00375, 0.0086,0.0050,1.0000,-2.1551, 0.0000, 0.0000, 0.0000, 0.2317
  5.500, 0.6662, 0.01023, 0.00405, 0.0088,0.0052,1.0000,-2.3866, 0.0000, 0.0000, 0.0000, 0.2317
  5.750, 0.6923, 0.01052, 0.00440, 0.0090,0.0055,1.0000,-2.6252, 0.0000, 0.0000, 0.0000, 0.2316
  6.000, 0.7182, 0.01088, 0.00484, 0.0092,0.0060,1.0000,-2.8678, 0.0000, 0.0000, 0.0000, 0.2316
  6.250, 0.7438, 0.01139, 0.00547, 0.0095,0.0071,1.0000,-3.0900, 0.0000, 0.0000, 0.0000, 0.2314
  6.500, 0.7689, 0.01265, 0.00707, 0.0101,0.0101,1.0000,-3.1361, 0.0000, 0.0000, 0.0000, 0.2307
  7.750, 0.8699, 0.02335, 0.01891, 0.0176,0.0216,1.0000,-3.4441, 0.0000, 0.0000, 0.0000, 0.2223
  8.000, 0.8910, 0.02301, 0.01851, 0.0180,0.0170,1.0000,-3.7990, 0.0000, 0.0000, 0.0000, 0.2221
  8.250, 0.9046, 0.02488, 0.02034, 0.0186,0.0130,1.0000,-4.0861, 0.0000, 0.0000, 0.0000, 0.2214
  8.500, 0.9188, 0.02642, 0.02212, 0.0199,0.0102,1.0000,-4.3195, 0.0000, 0.0000, 0.0000, 0.2201
  8.750, 0.9371, 0.02703, 0.02279, 0.0209,0.0086,1.0000,-4.6230, 0.0000, 0.0000, 0.0000, 0.2192
  9.000, 0.9526, 0.02810, 0.02394, 0.0220,0.0075,1.0000,-4.9079, 0.0000, 0.0000, 0.0000, 0.2181
  9.250, 0.9661, 0.02926, 0.02518, 0.0231,0.0067,1.0000,-5.1955, 0.0000, 0.0000, 0.0000, 0.2169
  9.500, 0.9769, 0.03053, 0.02655, 0.0244,0.0061,1.0000,-5.4696, 0.0000, 0.0000, 0.0000, 0.2155
  9.750, 0.9849, 0.03191, 0.02803, 0.0259,0.0056,1.0000,-5.7270, 0.0000, 0.0000, 0.0000, 0.2139
 10.000, 0.9896, 0.03348, 0.02969, 0.0277,0.0052,1.0000,-5.9517, 0.0000, 0.0000, 0.0000, 0.2119
 10.250, 0.9889, 0.03550, 0.03181, 0.0299,0.0049,1.0000,-6.1066, 0.0000, 0.0000, 0.0000, 0.2093
 10.500, 0.9750, 0.03755, 0.03398, 0.0334,0.0047,1.0000,-6.1370, 0.0000, 0.0000, 0.0000, 0.2049
 10.750, 0.9592, 0.04038, 0.03694, 0.0355,0.0045,1.0000,-6.1159, 0.0000, 0.0000, 0.0000, 0.2017
 11.000, 0.9414, 0.04411, 0.04085, 0.0362,0.0043,1.0000,-6.0430, 0.0000, 0.0000, 0.0000, 0.1999
 11.250, 0.9223, 0.04850, 0.04542, 0.0358,0.0042,1.0000,-5.9408, 0.0000, 0.0000, 0.0000, 0.1990
 11.500, 0.9032, 0.05309, 0.05017, 0.0347,0.0041,1.0000,-5.8417, 0.0000, 0.0000, 0.0000, 0.1989
 11.750, 0.8853, 0.05795, 0.05518, 0.0330,0.0041,1.0000,-5.7529, 0.0000, 0.0000, 0.0000, 0.1997
 12.000, 0.8687, 0.06305, 0.06040, 0.0308,0.0041,1.0000,-5.6737, 0.0000, 0.0000, 0.0000, 0.2010
 12.250, 0.8534, 0.06829, 0.06577, 0.0283,0.0041,1.0000,-5.6022, 0.0000, 0.0000, 0.0000, 0.2030
 12.500, 0.8398, 0.07357, 0.07115, 0.0254,0.0041,1.0000,-5.5524, 0.0000, 0.0000, 0.0000, 0.2055
 12.750, 0.8271, 0.07875, 0.07641, 0.0224,0.0041,1.0000,-5.5120, 0.0000, 0.0000, 0.0000, 0.2081
 13.000, 0.8155, 0.08445, 0.08221, 0.0192,0.0042,1.0000,-5.4623, 0.0000, 0.0000, 0.0000, 0.2114
 13.250, 0.8050, 0.09062, 0.08846, 0.0156,0.0042,1.0000,-5.4062, 0.0000, 0.0000, 0.0000, 0.2152
 13.500, 0.7954, 0.09722, 0.09513, 0.0116,0.0043,1.0000,-5.3421, 0.0000, 0.0000, 0.0000, 0.2196
 13.750, 0.7856, 0.10444, 0.10244, 0.0075,0.0044,1.0000,-5.2416, 0.0000, 0.0000, 0.0000, 0.2245
 14.000, 0.7702, 0.11416, 0.11226, 0.0023,0.0048,1.0000,-4.9646, 0.0000, 0.0000, 0.0000, 0.2311
 14.250, 0.7290, 0.13384, 0.13203,-0.0050,0.0055,1.0000,-3.7796, 0.0000, 0.0000, 0.0000, 0.2417
 14.500, 0.7222, 0.14084, 0.13902,-0.0077,0.0054,1.0000,-3.5769, 0.0000, 0.0000, 0.0000, 0.2456
 14.750, 0.7191, 0.14650, 0.14466,-0.0100,0.0052,1.0000,-3.4752, 0.0000, 0.0000, 0.0000, 0.2487
 15.000, 0.7180, 0.15148, 0.14964,-0.0121,0.0050,1.0000,-3.4207, 0.0000, 0.0000, 0.0000, 0.2514


