NACA 25115 Airfoil cl=0.40 T=15.0% P=25.0%
  1.000000 -0.000000
  0.999011  0.000167
  0.996049  0.000668
  0.991128  0.001502
  0.984270  0.002669
  0.975507  0.004167
  0.964879  0.005994
  0.952432  0.008148
  0.938222  0.010626
  0.922310  0.013422
  0.904765  0.016531
  0.885658  0.019945
  0.865070  0.023654
  0.843084  0.027646
  0.819786  0.031904
  0.795268  0.036410
  0.769624  0.041142
  0.742952  0.046072
  0.715352  0.051169
  0.686926  0.056396
  0.657780  0.061714
  0.628020  0.067077
  0.597755  0.072435
  0.567096  0.077733
  0.536156  0.082915
  0.505047  0.087921
  0.473885  0.092688
  0.442785  0.097156
  0.411712  0.101249
  0.380681  0.104820
  0.349817  0.107709
  0.319256  0.109774
  0.289150  0.110890
  0.259662  0.110958
  0.230965  0.109912
  0.203240  0.107716
  0.176673  0.104374
  0.151445  0.099925
  0.127733  0.094445
  0.105701  0.088040
  0.085495  0.080846
  0.067240  0.073018
  0.051039  0.064723
  0.036970  0.056135
  0.025085  0.047424
  0.015414  0.038748
  0.007968  0.030249
  0.002737  0.022047
 -0.000306  0.014235
 -0.001201  0.006876
  0.000000  0.000000
  0.003174 -0.006214
  0.008192 -0.011614
  0.014976 -0.016240
  0.023449 -0.020147
  0.033529 -0.023399
  0.045139 -0.026072
  0.058203 -0.028241
  0.072654 -0.029988
  0.088432 -0.031391
  0.105488 -0.032527
  0.123786 -0.033465
  0.143298 -0.034273
  0.164008 -0.035007
  0.185903 -0.035719
  0.208974 -0.036449
  0.233208 -0.037228
  0.258584 -0.038072
  0.285070 -0.038983
  0.312619 -0.039947
  0.341166 -0.040931
  0.370629 -0.041883
  0.400907 -0.042733
  0.431882 -0.043396
  0.463325 -0.043777
  0.494953 -0.043847
  0.526635 -0.043612
  0.558237 -0.043079
  0.589626 -0.042258
  0.620670 -0.041158
  0.651237 -0.039790
  0.681198 -0.038170
  0.710427 -0.036313
  0.738802 -0.034240
  0.766203 -0.031975
  0.792517 -0.029544
  0.817638 -0.026980
  0.841463 -0.024317
  0.863898 -0.021595
  0.884855 -0.018855
  0.904252 -0.016142
  0.922018 -0.013502
  0.938085 -0.010981
  0.952395 -0.008626
  0.964898 -0.006481
  0.975549 -0.004587
  0.984313 -0.002982
  0.991159 -0.001698
  0.996065 -0.000761
  0.999016 -0.000191
  1.000000  0.000000
