0,0.196516
0.226917131,-0.196516
0.453834262,0.196516
0.680751393,-0.196516
0.907668524,0.196516
1.134585655,-0.196516
1.361502786,0.196516
1.588419917,-0.196516
1.815337048,0.196516
2.042254179,-0.196516
2.26917131,0.196516
2.496088441,-0.196516
2.723005572,0.196516
2.949922703,-0.196516
3.176839834,0.196516
3.403756965,-0.196516
3.630674096,0.196516
3.857591227,-0.196516
4.084508358,0.196516
4.311425489,-0.196516
4.53834262,0.196516
4.765259751,-0.196516
4.992176882,0.196516
5.219094013,-0.196516
5.446011144,0.196516
5.672928275,-0.196516
5.899845406,0.196516
6.126762537,-0.196516
6.353679668,0.196516
6.580596799,-0.196516
6.80751393,0.196516
7.034431061,-0.196516
7.261348192,0.196516
7.488265323,-0.196516
7.715182454,0.196516
7.942099585,-0.196516
8.169016716,0.196516
8.24,-0.196516
8.24,0.196516
0,-0.196516
